"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-04","48","60","36",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-05","58","69","51",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-06","53","61","47",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-07","47","55","42",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-08","44","51","40",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-09","42","49","37",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-10","34","39","32",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-11","35","40","31",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-12","36","43","31",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-13","42","52","36",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-14","42","54","34",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-15","36","40","32",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-16","39","49","31",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-17","48","58","36",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-18","54","63","46",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-19","56","65","49",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-20","48","56","40",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-21","48","58","40",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-22","50","60","41",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-23","47","57","38",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-24","50","62","39",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-25","40","46","37",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-26","46","60","36",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-27","58","68","46",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-28","66","79","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-29","65","73","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-30","62","71","55",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-03-31","65","75","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-01","66","74","60",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-02","65","76","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-03","65","74","59",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-04","67","78","60",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-05","62","71","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-06","60","67","53",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-07","64","74","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-08","64","72","57",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-09","66","77","57",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-10","64","74","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-11","64","74","57",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-12","55","64","45",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-13","45","47","43",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-14","44","50","39",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-15","52","60","45",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-16","57","65","52",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-17","62","71","54",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-18","63","73","54",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-19","68","77","60",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-20","60","69","42",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-21","44","49","42",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-22","45","49","43",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-23","47","53","40",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-24","49","61","42",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-25","46","53","41",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-26","43","48","40",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-27","47","57","38",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-28","63","77","48",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-29","74","83","62",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-04-30","76","85","69",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-01","66","75","53",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-02","55","63","45",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-03","65","78","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-04","71","80","62",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-05","72","81","64",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-06","69","77","60",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-07","60","69","52",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-08","62","73","51",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-09","61","70","48",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-10","54","63","47",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-11","71","82","55",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-12","71","82","62",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-13","69","77","64",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-14","65","73","54",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-15","50","59","43",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-16","46","48","44",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-17","52","61","46",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-18","63","78","45",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-19","61","73","49",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-20","50","57","44",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-21","49","60","41",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-22","48","57","39",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-23","57","66","47",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-24","69","79","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-25","71","79","63",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-26","65","74","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-27","64","73","55",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-28","65","76","58",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-29","62","70","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-30","66","78","55",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-05-31","74","86","63",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-01","79","88","73",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-02","79","88","70",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-03","75","86","62",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-04","73","81","64",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-05","69","79","63",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-06","63","72","56",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-07","51","57","47",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-08","56","68","46",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-09","59","68","50",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-10","61","71","49",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-11","69","78","60",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-12","75","84","65",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-13","76","85","67",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-14","80","90","71",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-15","87","96","76",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-16","90","104","77",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-17","86","95","79",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-18","84","92","77",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-19","85","93","74",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-20","83","92","76",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-21","78","88","69",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-22","77","83","68",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-23","72","82","62",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-24","71","81","63",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-25","74","83","66",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-26","83","92","70",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-27","91","100","84",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-28","88","99","78",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-29","80","89","73",
"USR0000CCLE","CLEAR CREEK CALIFORNIA, CA US","2021-06-30","79","90","66",
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-05",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-07",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-21",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-29",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-30",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-01-31",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-07",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-21",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-02-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-05",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-07",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-21",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-29",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-30",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-03-31",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-05",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-07",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-21",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-29",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-04-30",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-05",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-29",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-30",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-05-31",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-01",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-02",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-03",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-04",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-05",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-06",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-07",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-08",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-09",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-10",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-11",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-12",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-13",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-14",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-15",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-16",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-17",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-18",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-19",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-20",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-21",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-22",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-23",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-24",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-25",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-26",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-27",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-28",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-29",,,,
"US1CALA0068","ARTESIA 0.5 W, CA US","2021-06-30",,,,
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-01",,"69","47",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-02",,"64","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-03",,"61","45",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-04",,"65","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-05",,"67","42",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-06",,"74","46",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-07",,"75","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-08",,"73","44",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-09",,"73","50",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-10",,"71","44",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-11",,"73","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-12",,"72","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-13",,"75","46",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-14",,"86","51",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-15",,"92","61",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-16",,"87","57",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-17",,"86","54",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-18",,"81","49",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-19",,"67","51",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-20",,"75","57",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-21",,"71","51",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-22",,"61","47",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-23",,"51","45",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-24",,"57","39",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-25",,"53","40",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-26",,"55","37",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-27",,"56","46",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-28",,"63","41",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-29",,"51","43",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-30",,"62","38",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-01-31",,"68","42",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-01",,"71","55",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-02",,"73","54",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-03",,"69","48",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-04",,"66","47",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-05",,"72","44",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-06",,"79","44",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-07",,"72","44",
"USW00023152","BURBANK GLENDALE PASADENA AIRPORT, CA US","2021-02-08",,"65","46",
